Unnamed: 0,name,process,Al,Cu,Mn,N,Ni,Ti,S,Fe,Zr,P,Si,V,Mo,Co,C,Nb,B,Cr,ultimate_tensile,yield,ductility
2918,AISI 4140 Steel," normalized at 870°C (1600°F), reheated to 845°C (1550°F), oil quenched, 315°C (600°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.27,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.405,0.0,0.0,0.9500000000000001,1725,1572,11
2919,AISI 4140 Steel," oil quenched, 13 mm (0.5 in.) round (845°C (1550°F) quench, 595°C (1100°F) temper)",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.27,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.405,0.0,0.0,0.9500000000000001,1090,1025,18
2920,AISI 4140H Steel," heat treated, tempered 540°C (1000°F), 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,1150,1050,17
2921,AISI 4140H Steel," oil quenched 845°C (1550°F), 595°C (1100°F) temper, 100 mm (4 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,807,600,21
2922,AISI 4140H Steel, normalized at 870°C,0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,1020,655,17
2923,AISI 4140 Steel," oil quenched, 13 mm (0.5 in.) round [845°C (1550°F) quench, 540°C (1000°F) temper]",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.27,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.405,0.0,0.0,0.9500000000000001,1185,1110,15
2924,AISI 4150 Steel," oil quenched 830°C (1525°F), 650°C (1200°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,1020,945,17
2925,AISI 4140 Steel," oil quenched, 425°C (800°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.27,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.405,0.0,0.0,0.9500000000000001,1380,1170,15
2926,AISI 4140 Steel," oil quenched, 315°C (600°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.27,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.405,0.0,0.0,0.9500000000000001,1585,1345,11
2927,AISI 4140H Steel," heat treated, tempered 480°C (900°F), 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,1295,1205,16
2928,AISI 4140H Steel," oil quenched, 650°C (1200°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,931,793,22
2929,AISI 4150H Steel," normalized at 870°C (1600°F), air cooled, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.145,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.975,1340,896,10
2930,AISI 4140 Steel," oil quenched, 25 mm (1 in.) round [845°C (1550°F) quench, 540°C (1000°F) temper]",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.27,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.405,0.0,0.0,0.9500000000000001,1075,986,15
2931,AISI 4140H Steel," heat treated, 595°C (1100°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,1020,910,19
2932,AISI 4140H Steel," normalized at 870°C (1600°F), air cooled, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,972,635,16
2933,AISI 4140H Steel," oil quenched 845°C (1550°F), 595°C (1100°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,965,931,19
2934,AISI 4140H Steel," heat treated, 650°C (1200°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,896,786,21
2935,AISI 4140 Steel," normalized at 870°C (1600°F), reheated to 845°C (1550°F), oil quenched, 705°C (1300°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.245,0.0,0.035,0.25,0.0,0.2,0.0,0.405,0.0,0.0,0.9500000000000001,807,689,23
2936,AISI 4150H Steel," annealed at 830°C (1525°F), furnace cooled 11°C (20°F)/hour, air cooled, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.145,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.975,731,380,20
2937,AISI 4130H Steel, annealed at 865°C (1590°F),0.0,0.0,0.5,0.0,0.0,0.0,0.04,97.7,0.0,0.035,0.25,0.0,0.2,0.0,0.30000000000000004,0.0,0.0,0.975,560,360,28
2938,AISI 4150 Steel," oil quenched 830°C (1525°F), 650°C (1200°F) temper, 100 mm (4 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,855,625,21
2939,AISI 4150H Steel," oil quenched 830°C (1525°F), 595°C (1100°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.145,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.975,1170,1076,14
2940,AISI 4130 Steel," water quenched 855°C (1570°F), 480°C (900°F) temper, 100 mm (4 in.) round",0.0,0.0,0.5,0.0,0.0,0.0,0.04,97.745,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.30500000000000005,0.0,0.0,0.9500000000000001,841,655,20
2941,AISI 4130H Steel," water quenched 855°C (1570°F), 480°C (900°F) temper, 25 mm (1 in.) round",0.0,0.0,0.5,0.0,0.0,0.0,0.04,97.7,0.0,0.035,0.25,0.0,0.2,0.0,0.30000000000000004,0.0,0.0,0.975,1110,951,14
2942,AISI 4150 Steel," oil quenched 830°C (1525°F), 595°C (1100°F) temper, 100 mm (4 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,910,675,20
2943,AISI 4150H Steel," normalized at 870°C (1600°F), air cooled, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.145,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.975,1160,731,11
2944,AISI 4150 Steel," oil quenched 830°C (1525°F), 650°C (1200°F) temper, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,931,814,20
2945,AISI 4130H Steel," water quenched 855°C (1570°F), 540°C (1000°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.5,0.0,0.0,0.0,0.04,97.7,0.0,0.035,0.25,0.0,0.2,0.0,0.30000000000000004,0.0,0.0,0.975,1040,979,18
2946,AISI 4140 Steel," oil quenched, 100 mm (4 in.) round (845°C (1550°F) quench, 650°C (1200°F) temper)",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.27,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.405,0.0,0.0,0.9500000000000001,772,580,23
2947,AISI 4150H, annealed 815°C (1500°F),0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.145,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.975,731,380,20
2948,AISI 4340 Steel," annealed, 25 mm round",0.0,0.0,0.7,0.0,1.825,0.0,0.04,95.725,0.0,0.035,0.22499999999999998,0.0,0.25,0.0,0.4,0.0,0.0,0.8,745,470,22
2949,AISI 4130 Steel," water quenched 855°C (1570°F), 595°C (1100°F) temper, 25 mm (1 in.) round",0.0,0.0,0.5,0.0,0.0,0.0,0.04,97.745,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.30500000000000005,0.0,0.0,0.9500000000000001,883,779,21
2950,AISI 4140H Steel," oil quenched, tempered 425°C (800°F), 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,1380,1170,15
2951,AISI 4150 Steel," oil quenched 830°C (1525°F), 540°C (1000°F) temper, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,1165,1040,15
2952,AISI 4150 Steel," oil quenched 830°C (1525°F), 650°C (1200°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,972,883,18
2953,AISI 4150H Steel," oil quenched 830°C (1525°F), 650°C (1200°F) temper, 100 mm (4 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.145,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.975,855,625,21
2954,AISI 4140H Steel," heat treated, tempered 205°C (400°F), 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,1020,675,17
2955,AISI 4150H Steel," oil quenched 830°C (1525°F), 540°C (1000°F) temper, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.145,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.975,1165,1040,15
2956,AISI 4130H Steel," water quenched 855°C (1570°F), 480°C (900°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.5,0.0,0.0,0.0,0.04,97.7,0.0,0.035,0.25,0.0,0.2,0.0,0.30000000000000004,0.0,0.0,0.975,1145,1110,16
2957,AISI 4150H Steel," oil quenched 830°C (1525°F), 595°C (1100°F) temper, 100 mm (4 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.145,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.975,910,675,20
2958,AISI 4140H Steel," oil quenched, tempered 205°C (400°F), 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,1795,1515,8
2959,AISI 4150 Steel," oil quenched 830°C (1525°F), 595°C (1100°F) temper, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,1035,910,18
2960,AISI 4150H Steel, normalized 870°C (1600°F),0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.145,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.975,1160,740,11
2961,AISI 4140H Steel," normalized at 870°C (1600°F), air cooled, 100 mm (4 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,814,485,22
2962,AISI 4130H Steel," water quenched 855°C (1570°F), 480°C (900°F) temper, 100 mm (4 in.) round",0.0,0.0,0.5,0.0,0.0,0.0,0.04,97.7,0.0,0.035,0.25,0.0,0.2,0.0,0.30000000000000004,0.0,0.0,0.975,841,655,20
2963,AISI 4150H Steel," oil quenched 830°C (1525°F), 650°C (1200°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.145,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.975,972,883,18
2964,AISI 4140 Steel," oil quenched, 13 mm (0.5 in.) round (845°C (1550°F) quench, 650°C (1200°F) temper)",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.27,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.405,0.0,0.0,0.9500000000000001,938,889,19
2965,AISI 4140H Steel," oil quenched, tempered 315°C (600°F), 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,1585,1345,11
2966,AISI 4340 Steel," oil quenched 800°C (1470°F), 650°C (1200°F) temper, 50 mm (2 in.) round",0.0,0.0,0.7,0.0,1.825,0.0,0.04,95.725,0.0,0.035,0.22499999999999998,0.0,0.25,0.0,0.4,0.0,0.0,0.8,931,834,20
2967,AISI 4140H Steel," heat treated, tempered 705°C (1300°F), 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,807,689,23
2968,AISI 4340 Steel," normalized, 100 mm (4 in.) round",0.0,0.0,0.7,0.0,1.825,0.0,0.04,95.725,0.0,0.035,0.22499999999999998,0.0,0.25,0.0,0.4,0.0,0.0,0.8,1110,710,13
2969,AISI 4150 Steel," normalized at 870°C (1600°F), air cooled, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,1095,717,13
2970,AISI 4140 Steel," oil quenched, 50 mm (2 in.) round (845°C (1550°F) quench, 595°C (1100°F) temper)",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.27,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.405,0.0,0.0,0.9500000000000001,883,710,21
2971,AISI 4340 Steel," oil quenched 800°C (1470°F), 540°C (1000°F) temper, 50 mm (2 in.) round",0.0,0.0,0.7,0.0,1.825,0.0,0.04,95.725,0.0,0.035,0.22499999999999998,0.0,0.25,0.0,0.4,0.0,0.0,0.8,1172,1103,16
2972,AISI 4340 Steel," oil quenched 845°C, 425°C (800°F) temper",0.0,0.0,0.7,0.0,1.825,0.0,0.04,95.725,0.0,0.035,0.22499999999999998,0.0,0.25,0.0,0.4,0.0,0.0,0.8,1595,1475,12
2973,AISI 4130 Steel," water quenched 855°C (1570°F), 480°C (900°F) temper, 50 mm (2 in.) round",0.0,0.0,0.5,0.0,0.0,0.0,0.04,97.745,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.30500000000000005,0.0,0.0,0.9500000000000001,917,758,19
2974,AISI 4140 Steel," normalized at 870°C (1600°F), reheated to 845°C (1550°F), oil quenched, 260°C (500°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.27,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.405,0.0,0.0,0.9500000000000001,1860,1655,11
2975,AISI E4340 Steel," normalized, 13 mm (0.5 in.) round",0.0,0.0,0.75,0.0,1.825,0.0,0.02,95.7,0.0,0.025,0.22499999999999998,0.0,0.25,0.0,0.405,0.0,0.0,0.8,1448,972,12
2976,AISI 4340 Steel," normalized, 13 mm (0.5 in.) round",0.0,0.0,0.7,0.0,1.825,0.0,0.04,95.725,0.0,0.035,0.22499999999999998,0.0,0.25,0.0,0.4,0.0,0.0,0.8,1448,972,12
2977,AISI 4140H Steel," heat treated, tempered 260°C (500°F), 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,1860,1655,11
2978,AISI 4140 Steel," normalized at 870°C (1600°F), reheated to 845°C (1550°F), oil quenched, 370°C (700°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.27,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.405,0.0,0.0,0.9500000000000001,1595,1460,12
2979,AISI 4340 Steel," normalized, 25 mm round",0.0,0.0,0.7,0.0,1.825,0.0,0.04,95.725,0.0,0.035,0.22499999999999998,0.0,0.25,0.0,0.4,0.0,0.0,0.8,1282,862,12
2980,AISI 4150 Steel," oil quenched 830°C (1525°F), 540°C (1000°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,1310,1215,13
2981,AISI 4150H Steel," oil quenched 830°C (1525°F), 650°C (1200°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.145,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.975,1020,945,17
2982,AISI 4140H Steel," oil quenched 845°C (1550°F), 650°C (1200°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,917,841,21
2983,AISI 4140H Steel," heat treated, tempered 425°C (800°F), 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,1450,1345,15
2984,AISI 4150 Steel," normalized at 870°C (1600°F), air cooled, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,1340,896,10
2985,AISI 4340 Steel," oil quenched 800°C (1470°F), 540°C (1000°F) temper, 25 mm round",0.0,0.0,0.7,0.0,1.825,0.0,0.04,95.725,0.0,0.035,0.22499999999999998,0.0,0.25,0.0,0.4,0.0,0.0,0.8,1207,1145,14
2986,AISI E4340 Steel," oil quenched 800°C (1470°F), 595°C (1100°F) temper, 50 mm (2 in.) round",0.0,0.0,0.75,0.0,1.825,0.0,0.02,95.7,0.0,0.025,0.22499999999999998,0.0,0.25,0.0,0.405,0.0,0.0,0.8,1014,958,19
2987,AISI 4340H Steel, normalized 870°C (1600°F),0.0,0.0,0.7250000000000001,0.0,1.775,0.0,0.04,95.745,0.0,0.035,0.22499999999999998,0.0,0.25,0.0,0.405,0.0,0.0,0.8,1280,860,12
2988,AISI 4140 Steel," normalized at 870°C (1600°F), air cooled, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.27,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.405,0.0,0.0,0.9500000000000001,972,635,16
2989,AISI E4340 Steel," oil quenched 800°C (1470°F), 540°C (1000°F) temper, 50 mm (2 in.) round",0.0,0.0,0.75,0.0,1.825,0.0,0.02,95.7,0.0,0.025,0.22499999999999998,0.0,0.25,0.0,0.405,0.0,0.0,0.8,1172,1103,16
2990,AISI 4150H Steel," normalized at 870°C (1600°F), air cooled, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.145,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.975,1095,717,13
2991,AISI 4130 Steel, annealed at 865°C (1590°F),0.0,0.0,0.5,0.0,0.0,0.0,0.04,97.745,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.30500000000000005,0.0,0.0,0.9500000000000001,560,360,28
2992,AISI 4140H Steel," heat treated, tempered 370°C (700°F), 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,1595,1460,12
2993,AISI E4340 Steel," normalized, 100 mm (4 in.) round",0.0,0.0,0.75,0.0,1.825,0.0,0.02,95.7,0.0,0.025,0.22499999999999998,0.0,0.25,0.0,0.405,0.0,0.0,0.8,1110,710,13
2994,AISI 4150 Steel," oil quenched 830°C (1525°F), 595°C (1100°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,1170,1076,14
2995,AISI 4130H Steel," normalized at 870°C (1600°F), air cooled, 25 mm (1 in.) round",0.0,0.0,0.5,0.0,0.0,0.0,0.04,97.7,0.0,0.035,0.25,0.0,0.2,0.0,0.30000000000000004,0.0,0.0,0.975,670,435,25
2996,AISI E4340 Steel," oil quenched 800°C (1470°F), 650°C (1200°F) temper, 100 mm (4 in.) round",0.0,0.0,0.75,0.0,1.825,0.0,0.02,95.7,0.0,0.025,0.22499999999999998,0.0,0.25,0.0,0.405,0.0,0.0,0.8,855,731,21
2997,AISI 4140 Steel," normalized at 870°C (1600°F), reheated to 845°C (1550°F), oil quenched, 650°C (1200°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.245,0.0,0.035,0.25,0.0,0.2,0.0,0.405,0.0,0.0,0.9500000000000001,896,786,21
2998,AISI E4340 Steel," oil quenched 800°C (1470°F), 650°C (1200°F) temper, 50 mm (2 in.) round",0.0,0.0,0.75,0.0,1.825,0.0,0.02,95.7,0.0,0.025,0.22499999999999998,0.0,0.25,0.0,0.405,0.0,0.0,0.8,931,834,20
2999,AISI 4150H Steel," oil quenched 830°C (1525°F), 595°C (1100°F) temper, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.145,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.975,1035,910,18
3000,AISI E4340 Steel," normalized, 25 mm round",0.0,0.0,0.75,0.0,1.825,0.0,0.02,95.7,0.0,0.025,0.22499999999999998,0.0,0.25,0.0,0.405,0.0,0.0,0.8,1282,862,12
3001,AISI 4150H Steel," oil quenched 830°C (1525°F), 595°C (1100°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.145,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.975,1145,1034,15
3002,AISI E4340 H Steel," oil quenched 800°C (1470°F), 540°C (1000°F) temper, 50 mm (2 in.) round",0.0,0.0,0.7749999999999999,0.0,1.775,0.0,0.02,95.725,0.0,0.025,0.22499999999999998,0.0,0.25,0.0,0.405,0.0,0.0,0.8,1172,1103,16
3003,AISI 4150H Steel," oil quenched 830°C (1525°F), 540°C (1000°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.145,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.975,1205,1105,14
3004,AISI 4150 Steel," oil quenched 830°C (1525°F), 540°C (1000°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,1205,1105,14
3005,AISI E4340 H Steel," normalized, 25 mm round",0.0,0.0,0.7749999999999999,0.0,1.775,0.0,0.02,95.725,0.0,0.025,0.22499999999999998,0.0,0.25,0.0,0.405,0.0,0.0,0.8,1282,862,12
3006,AISI E4340 Steel," oil quenched 800°C (1470°F), 540°C (1000°F) temper, 25 mm round",0.0,0.0,0.75,0.0,1.825,0.0,0.02,95.7,0.0,0.025,0.22499999999999998,0.0,0.25,0.0,0.405,0.0,0.0,0.8,1207,1145,14
3007,AISI E4340 H Steel," oil quenched 800°C (1470°F), 650°C (1200°F) temper, 100 mm (4 in.) round",0.0,0.0,0.7749999999999999,0.0,1.775,0.0,0.02,95.725,0.0,0.025,0.22499999999999998,0.0,0.25,0.0,0.405,0.0,0.0,0.8,855,731,21
3008,AISI 4340 Steel," oil quenched 800°C (1470°F), 650°C (1200°F) temper, 100 mm",0.0,0.0,0.7,0.0,1.825,0.0,0.04,95.725,0.0,0.035,0.22499999999999998,0.0,0.25,0.0,0.4,0.0,0.0,0.8,855,731,21
3009,AISI 4140H Steel," oil quenched, tempered 540°C (1000°F), 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,1140,965,18
3010,AISI 4140H Steel," normalized at 870°C (1600°F), air cooled, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,1020,675,17
3011,AISI 4340H Steel, annealed 810°C (1490°F),0.0,0.0,0.7250000000000001,0.0,1.775,0.0,0.04,95.745,0.0,0.035,0.22499999999999998,0.0,0.25,0.0,0.405,0.0,0.0,0.8,745,475,22
3012,AISI 4140H Steel, annealed 25 mm (1 in.) round,0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,655,485,26
3013,AISI 4340 Steel," oil quenched 800°C (1470°F), 540°C (1000°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.7,0.0,1.825,0.0,0.04,95.725,0.0,0.035,0.22499999999999998,0.0,0.25,0.0,0.4,0.0,0.0,0.8,1255,1165,13
3014,AISI E4340 Steel," oil quenched 800°C (1470°F), 540°C (1000°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.75,0.0,1.825,0.0,0.02,95.7,0.0,0.025,0.22499999999999998,0.0,0.25,0.0,0.405,0.0,0.0,0.8,1255,1165,13
3015,AISI E4340 H Steel," oil quenched 800°C (1470°F), 595°C (1100°F) temper, 50 mm (2 in.) round",0.0,0.0,0.7749999999999999,0.0,1.775,0.0,0.02,95.725,0.0,0.025,0.22499999999999998,0.0,0.25,0.0,0.405,0.0,0.0,0.8,1014,958,19
3016,AISI E4340 H Steel," oil quenched 845°C, 650°C (1200°F) temper",0.0,0.0,0.7749999999999999,0.0,1.775,0.0,0.02,95.725,0.0,0.025,0.22499999999999998,0.0,0.25,0.0,0.405,0.0,0.0,0.8,1005,938,20
3017,AISI 4340 Steel," oil quenched 800°C (1470°F), 650°C (1200°F) temper, 25 mm round",0.0,0.0,0.7,0.0,1.825,0.0,0.04,95.725,0.0,0.035,0.22499999999999998,0.0,0.25,0.0,0.4,0.0,0.0,0.8,958,883,20
3018,AISI 4150 Steel," oil quenched 830°C (1525°F), 595°C (1100°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,1145,1034,15
3019,AISI 4150 Steel," normalized at 870°C (1600°F), air cooled, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,1160,731,11
